keyword,parent_keyword,cluster,category,monthly_pc,monthly_mobile,monthly_total,competition,source_seed,trend_1m,trend_3m,trend_momentum,seasonality,web_result_count,demand_supply_ratio,competition_ratio,result_count_checked_at,commercial_intent,freshness,longtail_score,content_fit,opportunity_score,score_valid,score_invalid_reasons,data_coverage,novelty_score,theme_state,seed_source,exploration_bucket,status,discovered_at,last_checked,source,depth,confidence,content_types,intent,action,closest_url,overlap,reason,strategy,volume_note,search_ads_checked_at,datalab_checked_at,pending_validation,pending_retry_count,pending_last_attempt_at,pending_validation_expired
프로플랜,길고양이사료20KG,길고양이사료20kg,animal,,,,,,,,,,,,,,0.3,0.2,0.08000000000000002,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,45.0,NEW,NAVER_SEARCHAD,backlog,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,2,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/api-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:15:37.366810+09:00,,,,,
나우어덜트스몰브리드,길고양이사료20KG,길고양이사료20kg,animal,,,,,,,,,,,,,,0.3,0.2,0.2,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,45.0,NEW,NAVER_SEARCHAD,backlog,NEW,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,2,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/coin/4art-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,longtail,,2026-09-10T18:15:37.366810+09:00,2026-09-26T08:20:10.101247+09:00,,,,
웰츠고양이사료,길고양이사료20KG,길고양이사료20kg,animal,,,,,,,,,,,,,,0.3,0.2,0.13999999999999999,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,45.0,NEW,NAVER_SEARCHAD,backlog,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,2,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/animal/pet-food-selector.html,LOW_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:15:37.366810+09:00,,,,,
캐츠랑키튼8KG,길고양이사료20KG,길고양이사료20kg,animal,,,,,,,,,,,,,,0.3,0.2,0.16000000000000003,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,45.0,NEW,NAVER_SEARCHAD,backlog,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,2,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/travel/colombia-barranquilla.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:15:37.366810+09:00,,,,,
방염텐트성능광고,,방염텐트성능광고,camp,,,,,,,,,,,,,,0.3,0.2,0.16000000000000003,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/acm-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,CENSORED_OR_MISSING,2026-09-10T18:15:37.366810+09:00,,,,,
보조배터리WH기내반입,,보조배터리wh기내반입,topic:보조배터리,,,0,낮음,보조배터리 Wh 기내반입,,,,,,,,,0.3,0.2,0.22000000000000003,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/util/power-bank-wh-calculator/,LOW_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-20T05:46:07.829764+09:00,2026-09-25T22:53:19.272882+09:00,,,,
술담배향수면세한도,,술담배향수면세한도,topic:담배,,,,,,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/column/isa-account-tax-free-2026.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,CENSORED_OR_MISSING,2026-09-10T18:15:37.366810+09:00,,,,,
시험별 접수기간·시험일·발표일 한눈에 보기,,시험별접수기간시험일발표일한눈에보기,topic:시험별,,,0,낮음,시험별 접수기간·시험일·발표일 한눈에 보기,,,,,,,,,0.3,1,0.36000000000000004,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,EXISTING_EXTERNAL,0,UNVERIFIED,current-information|informational,informational,NEW_PAGE,/kor/column/covid-household-contact-pcr-testing-guide-2026.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-20T09:10:53.938415+09:00,2026-09-25T22:53:19.272882+09:00,,,,
아기이유식기내반입,,아기이유식기내반입,topic:아기,,,,,,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/util/power-bank-wh-calculator/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,CENSORED_OR_MISSING,2026-09-10T18:15:37.366810+09:00,,,,,
단기육아휴직제도안내,,단기육아휴직제도안내,gov,10,,10,중간,단기 육아휴직 제도 안내,,,,,507227,1.972e-05,50722.7,2026-09-20T05:46:07.829764+09:00,0.3,0.2,0.2,0.9,,False,trend_missing,70,81.82,NEW,PUBLIC_RSS,new_theme,NEW,2026-09-10T18:15:37.366810+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,LOW,evergreen|informational,informational,NEW_PAGE,/kor/report/parenting/parenting-subsidy-2026.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-19T21:32:49.768451+09:00,2026-09-26T20:30:34.794344+09:00,False,3,2026-09-20T05:46:07.829764+09:00,True
영사안전콜센터와현지경찰신고,,영사안전콜센터와현지경찰신고,topic:영사안전콜센터와,,,,,영사안전콜센터와 현지 경찰 신고,,,,,,,,,0.3,0.2,0.27999999999999997,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/travel/antigua-liberta.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T08:20:10.101247+09:00,,,,
온라인주민등록정정과세대주확인,,온라인주민등록정정과세대주확인,topic:온라인,,,,,온라인 주민등록정정과 세대주 확인,,,,,,,,,0.3,0.2,0.30000000000000004,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/camp/gwangju-g.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T08:20:10.101247+09:00,,,,
요가장기계약환급분쟁,,요가장기계약환급분쟁,topic:요가,,,,,요가 장기계약 환급 분쟁,,,,,,,,,0.3,0.2,0.2,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/coin/anyone-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T08:20:10.101247+09:00,,,,
인천공항교통약자수하물배송,,인천공항교통약자수하물배송,topic:인천공항,,,,,인천공항 교통약자 수하물 배송,,,,,,,,,0.3,0.2,0.26,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/travel/cyprus-nicosia.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-19T05:57:59.148844+09:00,2026-09-26T08:20:10.101247+09:00,,,,
인천공항교통약자우대출구,,인천공항교통약자우대출구,topic:인천공항,,,,,인천공항 교통약자 우대출구,12.82,,12.82,,27776,0.00756048,132.27,2026-09-13T00:35:38.333280+09:00,0.3,0.2,0.24,0.4,,False,monthly_volume_missing|competition_missing,35,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/travel/cyprus-nicosia.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-19T05:57:59.148844+09:00,2026-09-26T14:06:04.210833+09:00,False,3,2026-09-13T00:35:38.333280+09:00,True
인천공항셀프백드롭제한,,인천공항셀프백드롭제한,topic:인천공항,,,0,낮음,인천공항 셀프백드롭 제한,,,,,,,,,0.3,0.2,0.22000000000000003,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/visa/kyrgyzstan.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-20T05:46:07.829764+09:00,2026-09-26T08:20:10.101247+09:00,,,,
인천공항수유실위치,,인천공항수유실위치,topic:인천공항,,,,,,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/kyrgyzstan.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,CENSORED_OR_MISSING,2026-09-10T18:22:53.467440+09:00,,,,,
인천공항어린이놀이시설,,인천공항어린이놀이시설,topic:인천공항,,,0,낮음,인천공항 어린이 놀이시설,,,,,,,,,0.3,0.2,0.22000000000000003,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/seasonal/electric-blanket-recommendation.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-20T05:46:07.829764+09:00,2026-09-26T08:20:10.101247+09:00,,,,
자가환승시수하물재수속과연결편위험,,자가환승시수하물재수속과연결편위험,topic:자가,,,,,자가 환승 시 수하물 재수속과 연결편 위험,,,,,,,,,0.3,0.2,0.34,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/visa/niger.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-26T08:20:10.101247+09:00,,,,
자격시험모바일신분증과캡처화면인정여부,,자격시험모바일신분증과캡처화면인정여부,topic:자격시험,,,,,자격시험 모바일 신분증과 캡처 화면 인정 여부,,,,,,,,,0.3,0.2,0.38,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/coin/aidogexlm-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-26T08:20:10.101247+09:00,,,,
저작재산권자불명저작물법정허락,,저작재산권자불명저작물법정허락,topic:저작재산권자,,,,,저작재산권자 불명 저작물 법정허락,,,,,,,,,0.3,0.2,0.30000000000000004,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/terms.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-26T08:20:10.101247+09:00,,,,
주민조례청구대표자증명과청구인명부절차,,주민조례청구대표자증명과청구인명부절차,topic:주민조례청구,,,,,주민조례청구 대표자 증명과 청구인명부 절차,,,,,,,,,0.3,0.2,0.38,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/visa/mongolia.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T07:52:46.575358+09:00,2026-09-26T08:20:10.101247+09:00,,,,
해외 실종·연락두절 시 국내외 신고 절차,,해외실종연락두절시국내외신고절차,topic:해외,,,0,낮음,해외 실종·연락두절 시 국내외 신고 절차,,,,,,,,,0.3,0.2,0.32000000000000006,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/animal/skunk.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-21T03:51:41.091126+09:00,2026-09-26T08:20:10.101247+09:00,,,,
중고차평균매매금액조회,,중고차평균매매금액조회,topic:중고차,,,,,중고차 평균 매매금액 조회,,,,,,,,,0.3,0.2,0.22000000000000003,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/coin/alts-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T13:50:23.374347+09:00,2026-09-26T08:20:10.101247+09:00,,,,
합배송통관유형과금지품목,,합배송통관유형과금지품목,topic:합배송,,,,,합배송 통관 유형과 금지품목,,,,,,,,,0.3,0.2,0.24,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/parenting/baby-food-guide-2026.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T07:52:46.575358+09:00,2026-09-26T08:20:10.101247+09:00,,,,
피보험자격확인청구처리기간과진행상황,,피보험자격확인청구처리기간과진행상황,topic:피보험자격,,,,,피보험자격 확인청구 처리기간과 진행상황,,,,,,,,,0.3,1,0.36000000000000004,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,100,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,current-information|informational,informational,NEW_PAGE,/kor/report/visa/belgium.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T07:52:46.575358+09:00,2026-09-26T08:20:10.101247+09:00,,,,
연금저축보험추천,연금저축추천,개인연금추천,finance,,,,,,-6.17,-8.71,-6.17,0.809,,,,,0.9,0.2,0.36000000000000004,0.9,,False,monthly_volume_missing|competition_missing|web_result_missing,30,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/finance/saving-100m-timeline-2026.html,NO_OVERLAP,Fixed semantic similarity threshold.,longtail,,2026-09-10T18:22:53.467440+09:00,2026-09-13T13:54:19.809794+09:00,,,,
일시납저축보험,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.13999999999999999,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/car/car-full-paint-cost-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
개인연금저축보험,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.16000000000000003,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/util/retirement-pension-withdrawal/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
연금저축추천상품,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.9,0.2,0.36000000000000004,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/it/monitor.html,NO_OVERLAP,Fixed semantic similarity threshold.,longtail,CENSORED_OR_MISSING,2026-09-10T18:22:53.467440+09:00,2026-09-26T08:20:10.101247+09:00,,,,
연금저축신탁,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.12,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/finance/saving-100m-timeline-2026.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
개인연금계산기,연금저축추천,개인연금추천,finance,,,,,,16.63,-39.19,16.63,0.567,,,,,0.3,0.2,0.315,0.9,,False,monthly_volume_missing|competition_missing|web_result_missing,30,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,NEW,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,calculator/tool|evergreen|informational,calculator/tool,NEW_PAGE,/kor/util/japan-esim-data-calculator/,NO_OVERLAP,Fixed semantic similarity threshold.,longtail,,2026-09-10T18:22:53.467440+09:00,2026-09-13T13:54:19.809794+09:00,,,,
연금저축이율,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.12,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/finance/saving-100m-timeline-2026.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
일시납연금보험,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.13999999999999999,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/car/car-full-paint-cost-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
연금저축보험,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.12,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/finance/saving-100m-timeline-2026.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
연금저축세액공제,연금저축추천,개인연금추천,finance,,,,,,,,,,,,,,0.3,0.2,0.16000000000000003,0.9,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,8.2,EXPERIMENT_THEME,NAVER_SEARCHAD,promising,REJECTED,2026-09-10T18:22:53.467440+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/finance/saving-100m-timeline-2026.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,longtail,,2026-09-10T18:22:53.467440+09:00,,,,,
